day,hour,precinct,traffic
3,15,120,218
3,15,122,9
3,15,123,1
3,16,1,47730
3,16,5,28419
3,16,6,53340
3,16,7,3530
3,16,9,25598
3,16,10,40268
3,16,13,72823
3,16,14,98478
3,16,17,133729
3,16,18,84996
3,16,19,114600
3,16,20,55175
3,16,22,33973
3,16,23,16111
3,16,24,34588
3,16,25,2587
3,16,26,6422
3,16,28,2445
3,16,30,696
3,16,32,665
3,16,33,529
3,16,34,88
3,16,40,326
3,16,41,10
3,16,42,6
3,16,43,32
3,16,44,95
3,16,45,15
3,16,46,13
3,16,47,14
3,16,48,11
3,16,49,5
3,16,50,24
3,16,52,26
3,16,60,9
3,16,61,43
3,16,62,65
3,16,63,31
3,16,66,100
3,16,67,30
3,16,68,76
3,16,69,9
3,16,70,162
3,16,71,65
3,16,72,58
3,16,73,23
3,16,75,23
3,16,76,537
3,16,77,93
3,16,78,814
3,16,79,60
3,16,81,46
3,16,83,44
3,16,84,2873
3,16,88,366
3,16,90,905
3,16,94,1432
3,16,100,5
3,16,101,6
3,16,102,266
3,16,103,264
3,16,104,48
3,16,105,53
3,16,106,136
3,16,107,171
3,16,108,3807
3,16,109,170
3,16,110,299
3,16,111,15
3,16,112,217
3,16,113,33944
3,16,114,1644
3,16,115,41243
3,16,120,169
3,16,122,3
3,16,123,1000
3,17,1,63037
3,17,5,37557
3,17,6,71298
3,17,7,5441
3,17,9,36158
3,17,10,48679
3,17,13,97652
3,17,14,110233
3,17,17,184043
3,17,18,108038
3,17,19,152554
3,17,20,69103
3,17,22,40242
3,17,23,22846
3,17,24,42166
3,17,25,4144
3,17,26,9609
3,17,28,4543
3,17,30,1194
3,17,32,1531
3,17,33,905
3,17,34,137
3,17,40,715
3,17,41,24
3,17,42,13
3,17,43,49
3,17,44,206
3,17,45,11
3,17,46,47
3,17,47,7
3,17,48,12
3,17,49,16
3,17,50,31
3,17,52,23
3,17,60,11
3,17,61,45
3,17,62,41
3,17,63,28
3,17,66,112
3,17,67,37
3,17,68,92
3,17,69,17
3,17,70,186
3,17,71,93
3,17,72,56
3,17,73,15
3,17,75,44
3,17,76,864
3,17,77,135
3,17,78,1252
3,17,79,98
3,17,81,60
3,17,83,65
3,17,84,4231
3,17,88,538
3,17,90,1189
3,17,94,2120
3,17,100,3
3,17,101,15
3,17,102,235
3,17,103,266
3,17,104,73
3,17,105,24
3,17,106,74
3,17,107,114
3,17,108,5234
3,17,109,117
3,17,110,313
3,17,111,32
3,17,112,228
3,17,113,32995
3,17,114,1830
3,17,115,47002
3,17,120,143
3,17,122,6
3,17,123,1
3,18,1,81686
3,18,5,50815
3,18,6,101415
3,18,7,8188
3,18,9,50740
3,18,10,74164
3,18,13,132139
3,18,14,151065
3,18,17,234085
3,18,18,158519
3,18,19,183676
3,18,20,85968
3,18,22,38981
3,18,23,24767
3,18,24,48345
3,18,25,4266
3,18,26,9039
3,18,28,5078
3,18,30,1358
3,18,32,1180
3,18,33,985
3,18,34,270
3,18,40,578
3,18,41,34
3,18,42,13
3,18,43,64
3,18,44,106
3,18,45,6
3,18,46,60
3,18,47,23
3,18,48,11
3,18,49,20
3,18,50,37
3,18,52,17
3,18,60,12
3,18,61,65
3,18,62,28
3,18,63,20
3,18,66,60
3,18,67,18
3,18,68,99
3,18,69,6
3,18,70,112
3,18,71,101
3,18,72,101
3,18,73,34
3,18,75,54
3,18,76,1266
3,18,77,197
3,18,78,1917
3,18,79,123
3,18,81,79
3,18,83,77
3,18,84,7356
3,18,88,946
3,18,90,2621
3,18,94,2783
3,18,100,3
3,18,101,5
3,18,102,247
3,18,103,253
3,18,104,74
3,18,105,37
3,18,106,56
3,18,107,65
3,18,108,4496
3,18,109,116
3,18,110,237
3,18,111,20
3,18,112,234
3,18,113,29900
3,18,114,1886
3,18,115,45715
3,18,120,157
3,18,122,7
3,18,123,3
3,19,1,95133
3,19,5,60863
3,19,6,125949
3,19,7,10574
3,19,9,62278
3,19,10,89032
3,19,13,161580
3,19,14,184036
3,19,17,252288
3,19,18,179157
3,19,19,171754
3,19,20,82761
3,19,22,34372
3,19,23,22672
3,19,24,44202
3,19,25,3434
3,19,26,7326
3,19,28,4129
3,19,30,1293
3,19,32,1013
3,19,33,1051
3,19,34,309
3,19,40,428
3,19,41,30
3,19,42,19
3,19,43,78
3,19,44,103
3,19,45,14
3,19,46,54
3,19,47,18
3,19,48,11
3,19,49,29
3,19,50,52
3,19,52,32
3,19,60,5
3,19,61,30
3,19,62,25
3,19,63,28
3,19,66,50
3,19,67,21
3,19,68,101
3,19,69,17
3,19,70,155
3,19,71,160
3,19,72,143
3,19,73,31
3,19,75,52
3,19,76,1402
3,19,77,263
3,19,78,2700
3,19,79,268
3,19,81,138
3,19,83,121
3,19,84,8989
3,19,88,1373
3,19,90,3631
3,19,94,3192
3,19,100,6
3,19,101,10
3,19,102,250
3,19,103,129
3,19,104,88
3,19,105,32
3,19,106,48
3,19,107,29
3,19,108,3990
3,19,109,116
3,19,110,247
3,19,111,16
3,19,112,296
3,19,113,30770
3,19,114,1871
3,19,115,44748
3,19,120,126
3,19,122,3
3,19,123,1
3,20,1,99066
3,20,5,66492
3,20,6,137880
3,20,7,12898
3,20,9,72464
3,20,10,84968
3,20,13,167294
3,20,14,184797
3,20,17,247514
3,20,18,168032
3,20,19,142857
3,20,20,71047
3,20,22,26341
3,20,23,17943
3,20,24,36235
3,20,25,2988
3,20,26,7194
3,20,28,4104
3,20,30,1417
3,20,32,954
3,20,33,1142
3,20,34,391
3,20,40,338
3,20,41,40
3,20,42,29
3,20,43,43
3,20,44,108
3,20,45,17
3,20,46,54
3,20,47,37
3,20,48,6
3,20,49,33
3,20,50,93
3,20,52,22
3,20,60,8
3,20,61,33
3,20,62,29
3,20,63,23
3,20,66,54
3,20,67,11
3,20,68,89
3,20,69,19
3,20,70,175
3,20,71,198
3,20,72,114
3,20,73,49
3,20,75,46
3,20,76,1554
3,20,77,403
3,20,78,3559
3,20,79,307
3,20,81,199
3,20,83,168
3,20,84,9616
3,20,88,2067
3,20,90,4563
3,20,94,3825
3,20,100,24
3,20,101,19
3,20,102,222
3,20,103,186
3,20,104,111
3,20,105,25
3,20,106,29
3,20,107,43
3,20,108,4161
3,20,109,60
3,20,110,306
3,20,111,23
3,20,112,245
3,20,113,33312
3,20,114,1854
3,20,115,41854
3,20,120,109
3,20,122,20
3,20,123,5
3,21,1,102855
3,21,5,68805
3,21,6,146068
3,21,7,17270
3,21,9,89416
3,21,10,77566
3,21,13,161647
3,21,14,185924
3,21,17,253985
3,21,18,171457
3,21,19,128024
3,21,20,78766
3,21,22,22964
3,21,23,15470
3,21,24,32362
3,21,25,2933
3,21,26,7866
3,21,28,4286
3,21,30,1605
3,21,32,1080
3,21,33,1283
3,21,34,517
3,21,40,351
3,21,41,33
3,21,42,28
3,21,43,66
3,21,44,136
3,21,45,22
3,21,46,55
3,21,47,37
3,21,48,13
3,21,49,39
3,21,50,99
3,21,52,51
3,21,60,12
3,21,61,49
3,21,62,21
3,21,63,28
3,21,66,75
3,21,67,15
3,21,68,146
3,21,69,19
3,21,70,241
3,21,71,265
3,21,72,159
3,21,73,42
3,21,75,62
3,21,76,1883
3,21,77,565
3,21,78,5622
3,21,79,529
3,21,81,350
3,21,83,262
3,21,84,10900
3,21,88,2708
3,21,90,6853
3,21,94,4767
3,21,100,18
3,21,101,17
3,21,102,212
3,21,103,132
3,21,104,117
3,21,105,34
3,21,106,62
3,21,107,46
3,21,108,3935
3,21,109,99
3,21,110,345
3,21,111,43
3,21,112,432
3,21,113,34172
3,21,114,2395
3,21,115,46810
3,21,120,94
3,21,122,7
3,21,123,10
3,22,1,100059
3,22,5,71454
3,22,6,137305
3,22,7,22409
3,22,9,100239
3,22,10,72050
3,22,13,150207
3,22,14,172325
3,22,17,246631
3,22,18,178400
3,22,19,109076
3,22,20,75750
3,22,22,18962
3,22,23,13785
3,22,24,28279
3,22,25,2689
3,22,26,6825
3,22,28,4725
3,22,30,1523
3,22,32,1127
3,22,33,1586
3,22,34,703
3,22,40,335
3,22,41,38
3,22,42,20
3,22,43,66
3,22,44,198
3,22,45,19
3,22,46,88
3,22,47,45
3,22,48,12
3,22,49,43
3,22,50,115
3,22,52,54
3,22,60,21
3,22,61,60
3,22,62,42
3,22,63,44
3,22,66,109
3,22,67,30
3,22,68,241
3,22,69,20
3,22,70,309
3,22,71,402
3,22,72,248
3,22,73,77
3,22,75,84
3,22,76,2708
3,22,77,917
3,22,78,7754
3,22,79,815
3,22,81,587
3,22,83,408
3,22,84,13670
3,22,88,4259
3,22,90,10108
3,22,94,7186
3,22,100,5
3,22,101,13
3,22,102,217
3,22,103,141
3,22,104,150
3,22,105,20
3,22,106,57
3,22,107,67
3,22,108,4629
3,22,109,123
3,22,110,383
3,22,111,29
3,22,112,391
3,22,113,31252
3,22,114,3349
3,22,115,46712
3,22,120,118
3,22,122,8
3,22,123,11
3,23,1,84067
3,23,5,73577
3,23,6,135768
3,23,7,27082
3,23,9,110690
3,23,10,63164
3,23,13,144076
3,23,14,166990
3,23,17,196160
3,23,18,173294
3,23,19,79029
3,23,20,55156
3,23,22,12740
3,23,23,11396
3,23,24,22009
3,23,25,2750
3,23,26,5831
3,23,28,4760
3,23,30,1702
3,23,32,1371
3,23,33,1643
3,23,34,714
3,23,40,400
3,23,41,37
3,23,42,41
3,23,43,26
3,23,44,219
3,23,45,39
3,23,46,105
3,23,47,33
3,23,48,40
3,23,49,31
3,23,50,116
3,23,52,41
3,23,60,24
3,23,61,60
3,23,62,64
3,23,63,62
3,23,66,66
3,23,67,46
3,23,68,239
3,23,69,30
3,23,70,376
3,23,71,580
3,23,72,339
3,23,73,109
3,23,75,60
3,23,76,2749
3,23,77,1169
3,23,78,9076
3,23,79,1155
3,23,81,967
3,23,83,769
3,23,84,14391
3,23,88,5675
3,23,90,16045
3,23,94,11668
3,23,100,4
3,23,101,9
3,23,102,218
3,23,103,111
3,23,104,154
3,23,105,16
3,23,106,72
3,23,107,88
3,23,108,5010
3,23,109,121
3,23,110,598
3,23,111,29
3,23,112,524
3,23,113,28566
3,23,114,4649
3,23,115,39537
3,23,120,82
3,23,122,9
3,23,123,7
4,0,1,59602
4,0,5,63139
4,0,6,145695
4,0,7,26636
4,0,9,103526
4,0,10,48622
4,0,13,117490
4,0,14,135210
4,0,17,125740
4,0,18,126483
4,0,19,47890
4,0,20,30679
4,0,22,5610
4,0,23,7454
4,0,24,15475
4,0,25,2498
4,0,26,4487
4,0,28,3746
4,0,30,1785
4,0,32,1344
4,0,33,1501
4,0,34,534
4,0,40,572
4,0,41,39
4,0,42,27
4,0,43,75
4,0,44,195
4,0,45,19
4,0,46,147
4,0,47,43
4,0,48,24
4,0,49,44
4,0,50,106
4,0,52,54
4,0,60,20
4,0,61,41
4,0,62,44
4,0,63,98
4,0,66,57
4,0,67,42
4,0,68,267
4,0,69,20
4,0,70,365
4,0,71,573
4,0,72,445
4,0,73,95
4,0,75,51
4,0,76,2027
4,0,77,1375
4,0,78,7315
4,0,79,1396
4,0,81,1275
4,0,83,1043
4,0,84,10994
4,0,88,4990
4,0,90,16882
4,0,94,11928
4,0,100,1
4,0,101,4
4,0,102,323
4,0,103,84
4,0,104,168
4,0,105,24
4,0,106,84
4,0,107,143
4,0,108,5358
4,0,109,129
4,0,110,853
4,0,111,54
4,0,112,654
4,0,113,21737
4,0,114,5141
4,0,115,18901
4,0,120,94
4,0,122,24
4,0,123,12
4,1,1,35799
4,1,5,45740
4,1,6,121219
4,1,7,21332
4,1,9,75837
4,1,10,31678
4,1,13,75355
4,1,14,87047
4,1,17,74922
4,1,18,77870
4,1,19,26735
4,1,20,18085
4,1,22,2885
4,1,23,4627
4,1,24,10138
4,1,25,1730
4,1,26,3122
4,1,28,2414
4,1,30,1313
4,1,32,1003
4,1,33,1074
4,1,34,428
4,1,40,365
4,1,41,43
4,1,42,51
4,1,43,88
4,1,44,167
4,1,45,43
4,1,46,59
4,1,47,62
4,1,48,24
4,1,49,39
4,1,50,90
4,1,52,84
4,1,60,19
4,1,61,54
4,1,62,66
4,1,63,80
4,1,66,106
4,1,67,34
4,1,68,164
4,1,69,20
4,1,70,342
4,1,71,421
4,1,72,367
4,1,73,132
4,1,75,65
4,1,76,1052
4,1,77,1136
4,1,78,4685
4,1,79,1072
4,1,81,1285
4,1,83,1119
4,1,84,6169
4,1,88,3143
4,1,90,13033
4,1,94,9400
4,1,100,11
4,1,101,8
4,1,102,261
4,1,103,58
4,1,104,147
4,1,105,25
4,1,106,58
4,1,107,151
4,1,108,4672
4,1,109,120
4,1,110,847
4,1,111,55
4,1,112,529
4,1,113,11466
4,1,114,5172
4,1,115,5313
4,1,120,88
4,1,122,20
4,1,123,8
4,2,1,20255
4,2,5,32881
4,2,6,90975
4,2,7,15197
4,2,9,50992
4,2,10,25288
4,2,13,44674
4,2,14,53748
4,2,17,46969
4,2,18,48445
4,2,19,15716
4,2,20,9684
4,2,22,1612
4,2,23,3230
4,2,24,6346
4,2,25,1297
4,2,26,2187
4,2,28,1697
4,2,30,970
4,2,32,757
4,2,33,590
4,2,34,272
4,2,40,236
4,2,41,41
4,2,42,33
4,2,43,62
4,2,44,123
4,2,45,11
4,2,46,77
4,2,47,38
4,2,48,29
4,2,49,44
4,2,50,39
4,2,52,49
4,2,60,22
4,2,61,49
4,2,62,29
4,2,63,49
4,2,66,57
4,2,67,31
4,2,68,140
4,2,69,23
4,2,70,247
4,2,71,375
4,2,72,272
4,2,73,97
4,2,75,36
4,2,76,585
4,2,77,653
4,2,78,2537
4,2,79,655
4,2,81,1058
4,2,83,836
4,2,84,3328
4,2,88,1644
4,2,90,9421
4,2,94,7334
4,2,100,1
4,2,101,6
4,2,102,152
4,2,103,59
4,2,104,94
4,2,105,23
4,2,106,62
4,2,107,67
4,2,108,4412
4,2,109,88
4,2,110,872
4,2,111,41
4,2,112,374
4,2,113,3427
4,2,114,4435
4,2,115,1595
4,2,120,76
4,2,122,14
4,2,123,4
4,3,1,12415
4,3,5,21820
4,3,6,61026
4,3,7,9979
4,3,9,34397
4,3,10,21396
4,3,13,25127
4,3,14,33984
4,3,17,32498
4,3,18,32984
4,3,19,10612
4,3,20,5504
4,3,22,899
4,3,23,2625
4,3,24,4470
4,3,25,1028
4,3,26,1545
4,3,28,1275
4,3,30,858
4,3,32,628
4,3,33,515
4,3,34,155
4,3,40,294
4,3,41,36
4,3,42,15
4,3,43,55
4,3,44,83
4,3,45,22
4,3,46,57
4,3,47,28
4,3,48,8
4,3,49,29
4,3,50,34
4,3,52,40
4,3,60,34
4,3,61,31
4,3,62,21
4,3,63,55
4,3,66,70
4,3,67,17
4,3,68,63
4,3,69,37
4,3,70,180
4,3,71,205
4,3,72,162
4,3,73,67
4,3,75,32
4,3,76,334
4,3,77,457
4,3,78,1405
4,3,79,514
4,3,81,739
4,3,83,655
4,3,84,2088
4,3,88,889
4,3,90,6563
4,3,94,4438
4,3,100,4
4,3,101,2
4,3,102,96
4,3,103,45
4,3,104,98
4,3,105,15
4,3,106,42
4,3,107,63
4,3,108,3623
4,3,109,73
4,3,110,798
4,3,111,50
4,3,112,233
4,3,113,1337
4,3,114,3433
4,3,115,1173
4,3,120,66
4,3,122,14
4,3,123,6
4,4,1,9652
4,4,5,11981
4,4,6,34007
4,4,7,6620
4,4,9,23723
4,4,10,16265
4,4,13,19112
4,4,14,28367
4,4,17,25298
4,4,18,31119
4,4,19,12021
4,4,20,5404
4,4,22,1195
4,4,23,3936
4,4,24,5552
4,4,25,1275
4,4,26,1724
4,4,28,1427
4,4,30,745
4,4,32,617
4,4,33,596
4,4,34,139
4,4,40,267
4,4,41,18
4,4,42,18
4,4,43,54
4,4,44,148
4,4,45,18
4,4,46,86
4,4,47,22
4,4,48,20
4,4,49,16
4,4,50,40
4,4,52,40
4,4,60,7
4,4,61,64
4,4,62,36
4,4,63,21
4,4,66,71
4,4,67,9
4,4,68,80
4,4,69,9
4,4,70,178
4,4,71,162
4,4,72,161
4,4,73,65
4,4,75,43
4,4,76,376
4,4,77,299
4,4,78,1057
4,4,79,387
4,4,81,534
4,4,83,405
4,4,84,1894
4,4,88,750
4,4,90,4893
4,4,94,2624
4,4,100,1000
4,4,101,9
4,4,102,95
4,4,103,39
4,4,104,89
4,4,105,17
4,4,106,53
4,4,107,65
4,4,108,4307
4,4,109,124
4,4,110,852
4,4,111,17
4,4,112,194
4,4,113,1422
4,4,114,4393
4,4,115,1783
4,4,120,97
4,4,122,13
4,4,123,5
4,5,1,11201
4,5,5,6184
4,5,6,17953
4,5,7,3116
4,5,9,14941
4,5,10,10220
4,5,13,19433
4,5,14,38421
4,5,17,27698
4,5,18,24504
4,5,19,24214
4,5,20,9769
4,5,22,3337
4,5,23,6448
4,5,24,9084
4,5,25,1616
4,5,26,1720
4,5,28,1945
4,5,30,804
4,5,32,735
4,5,33,484
4,5,34,94
4,5,40,248
4,5,41,30
4,5,42,35
4,5,43,53
4,5,44,130
4,5,45,2
4,5,46,42
4,5,47,18
4,5,48,10
4,5,49,31
4,5,50,7
4,5,52,29
4,5,60,17
4,5,61,43
4,5,62,18
4,5,63,31
4,5,66,81
4,5,67,17
4,5,68,48
4,5,69,7
4,5,70,260
4,5,71,172
4,5,72,104
4,5,73,43
4,5,75,17
4,5,76,712
4,5,77,248
4,5,78,1131
4,5,79,162
4,5,81,204
4,5,83,141
4,5,84,2841
4,5,88,473
4,5,90,2075
4,5,94,1345
4,5,100,3
4,5,101,1
4,5,102,182
4,5,103,66
4,5,104,57
4,5,105,12
4,5,106,26
4,5,107,65
4,5,108,5483
4,5,109,119
4,5,110,750
4,5,111,43
4,5,112,325
4,5,113,10423
4,5,114,5188
4,5,115,2071
4,5,120,119
4,5,122,3
4,5,123,3
4,6,1,28604
4,6,5,10822
4,6,6,35823
4,6,7,3832
4,6,9,24982
4,6,10,22317
4,6,13,45994
4,6,14,99072
4,6,17,63822
4,6,18,44157
4,6,19,75756
4,6,20,27181
4,6,22,9839
4,6,23,17365
4,6,24,20876
4,6,25,3610
4,6,26,2981
4,6,28,3709
4,6,30,1371
4,6,32,1434
4,6,33,799
4,6,34,130
4,6,40,379
4,6,41,33
4,6,42,40
4,6,43,115
4,6,44,185
4,6,45,5
4,6,46,37
4,6,47,15
4,6,48,8
4,6,49,27
4,6,50,9
4,6,52,35
4,6,60,2
4,6,61,42
4,6,62,26
4,6,63,36
4,6,66,90
4,6,67,16
4,6,68,81
4,6,69,5
4,6,70,345
4,6,71,239
4,6,72,205
4,6,73,52
4,6,75,47
4,6,76,1947
4,6,77,261
4,6,78,1913
4,6,79,179
4,6,81,143
4,6,83,103
4,6,84,6865
4,6,88,732
4,6,90,1539
4,6,94,1317
4,6,100,8
4,6,101,2
4,6,102,403
4,6,103,174
4,6,104,71
4,6,105,26
4,6,106,38
4,6,107,80
4,6,108,8940
4,6,109,75
4,6,110,719
4,6,111,19
4,6,112,649
4,6,113,20308
4,6,114,7723
4,6,115,3512
4,6,120,89
4,6,122,3
4,6,123,2
4,7,1,54463
4,7,5,18346
4,7,6,59663
4,7,7,5945
4,7,9,33174
4,7,10,40385
4,7,13,88033
4,7,14,128599
4,7,17,123296
4,7,18,79862
4,7,19,162321
4,7,20,55182
4,7,22,25302
4,7,23,30868
4,7,24,40541
4,7,25,6713
4,7,26,6708
4,7,28,7601
4,7,30,2429
4,7,32,2730
4,7,33,1565
4,7,34,272
4,7,40,465
4,7,41,63
4,7,42,47
4,7,43,116
4,7,44,302
4,7,45,9
4,7,46,63
4,7,47,13
4,7,48,21
4,7,49,38
4,7,50,18
4,7,52,65
4,7,60,13
4,7,61,26
4,7,62,35
4,7,63,47
4,7,66,99
4,7,67,10
4,7,68,119
4,7,69,11
4,7,70,371
4,7,71,259
4,7,72,241
4,7,73,97
4,7,75,48
4,7,76,3813
4,7,77,333
4,7,78,2290
4,7,79,193
4,7,81,156
4,7,83,110
4,7,84,10746
4,7,88,936
4,7,90,1355
4,7,94,1589
4,7,100,4
4,7,101,4
4,7,102,373
4,7,103,203
4,7,104,83
4,7,105,26
4,7,106,60
4,7,107,119
4,7,108,9793
4,7,109,90
4,7,110,765
4,7,111,25
4,7,112,791
4,7,113,22474
4,7,114,8725
4,7,115,12355
4,7,120,128
4,7,122,1000
4,7,123,1000
4,8,1,72800
4,8,5,25892
4,8,6,74505
4,8,7,7514
4,8,9,30351
4,8,10,56303
4,8,13,107822
4,8,14,148467
4,8,17,167852
4,8,18,107806
4,8,19,189812
4,8,20,61462
4,8,22,32110
4,8,23,31923
4,8,24,48698
4,8,25,5448
4,8,26,8124
4,8,28,6835
4,8,30,2495
4,8,32,1649
4,8,33,1610
4,8,34,228
4,8,40,381
4,8,41,17
4,8,42,26
4,8,43,72
4,8,44,207
4,8,45,10
4,8,46,48
4,8,47,13
4,8,48,26
4,8,49,21
4,8,50,56
4,8,52,23
4,8,60,6
4,8,61,56
4,8,62,26
4,8,63,36
4,8,66,87
4,8,67,12
4,8,68,52
4,8,69,4
4,8,70,445
4,8,71,250
4,8,72,272
4,8,73,53
4,8,75,41
4,8,76,4638
4,8,77,243
4,8,78,2516
4,8,79,173
4,8,81,95
4,8,83,61
4,8,84,10592
4,8,88,1143
4,8,90,1851
4,8,94,1816
4,8,100,7
4,8,101,4
4,8,102,277
4,8,103,156
4,8,104,67
4,8,105,36
4,8,106,61
4,8,107,86
4,8,108,8499
4,8,109,121
4,8,110,611
4,8,111,24
4,8,112,875
4,8,113,16444
4,8,114,7402
4,8,115,22603
4,8,120,105
4,8,122,10
4,8,123,3
4,9,1,69853
4,9,5,28986
4,9,6,85333
4,9,7,7864
4,9,9,35358
4,9,10,63021
4,9,13,105036
4,9,14,161308
4,9,17,173108
4,9,18,116251
4,9,19,163890
4,9,20,58807
4,9,22,27184
4,9,23,23370
4,9,24,38747
4,9,25,3160
4,9,26,5524
4,9,28,3541
4,9,30,1753
4,9,32,804
4,9,33,1176
4,9,34,169
4,9,40,256
4,9,41,10
4,9,42,28
4,9,43,47
4,9,44,73
4,9,45,2
4,9,46,11
4,9,47,7
4,9,48,9
4,9,49,21
4,9,50,21
4,9,52,21
4,9,60,8
4,9,61,20
4,9,62,27
4,9,63,21
4,9,66,53
4,9,67,16
4,9,68,64
4,9,69,7
4,9,70,265
4,9,71,161
4,9,72,128
4,9,73,32
4,9,75,23
4,9,76,2894
4,9,77,229
4,9,78,1753
4,9,79,123
4,9,81,84
4,9,83,69
4,9,84,7342
4,9,88,1026
4,9,90,1453
4,9,94,1797
4,9,100,3
4,9,101,13
4,9,102,183
4,9,103,84
4,9,104,65
4,9,105,33
4,9,106,40
4,9,107,66
4,9,108,5662
4,9,109,65
4,9,110,410
4,9,111,22
4,9,112,476
4,9,113,11034
4,9,114,5168
4,9,115,31120
4,9,120,113
4,9,122,1
4,9,123,5
4,10,1,64380
4,10,5,28198
4,10,6,71923
4,10,7,6482
4,10,9,38230
4,10,10,52179
4,10,13,95703
4,10,14,152944
4,10,17,171051
4,10,18,111257
4,10,19,145419
4,10,20,60177
4,10,22,27982
4,10,23,19959
4,10,24,36458
4,10,25,2289
4,10,26,4631
4,10,28,2824
4,10,30,1042
4,10,32,519
4,10,33,906
4,10,34,108
4,10,40,222
4,10,41,7
4,10,42,12
4,10,43,20
4,10,44,60
4,10,45,19
4,10,46,20
4,10,47,7
4,10,48,10
4,10,49,21
4,10,50,25
4,10,52,20
4,10,60,4
4,10,61,21
4,10,62,39
4,10,63,26
4,10,66,32
4,10,67,9
4,10,68,25
4,10,69,12
4,10,70,110
4,10,71,101
4,10,72,89
4,10,73,21
4,10,75,19
4,10,76,1554
4,10,77,191
4,10,78,1156
4,10,79,102
4,10,81,68
4,10,83,35
4,10,84,4912
4,10,88,714
4,10,90,1237
4,10,94,1571
4,10,100,5
4,10,101,4
4,10,102,212
4,10,103,121
4,10,104,81
4,10,105,26
4,10,106,27
4,10,107,52
4,10,108,4455
4,10,109,80
4,10,110,345
4,10,111,13
4,10,112,290
4,10,113,13662
4,10,114,3625
4,10,115,41058
4,10,120,115
4,10,122,1
4,10,123,2
4,11,1,72095
4,11,5,31112
4,11,6,66291
4,11,7,5770
4,11,9,33466
4,11,10,50867
4,11,13,95708
4,11,14,158748
4,11,17,192540
4,11,18,111875
4,11,19,141422
4,11,20,60773
4,11,22,30920
4,11,23,19681
4,11,24,35231
4,11,25,2212
4,11,26,5680
4,11,28,2693
4,11,30,868
4,11,32,513
4,11,33,775
4,11,34,122
4,11,40,264
4,11,41,6
4,11,42,21
4,11,43,43
4,11,44,87
4,11,45,15
4,11,46,19
4,11,47,21
4,11,48,15
4,11,49,11
4,11,50,34
4,11,52,28
4,11,60,5
4,11,61,22
4,11,62,25
4,11,63,10
4,11,66,30
4,11,67,10
4,11,68,35
4,11,69,5
4,11,70,136
4,11,71,86
4,11,72,102
4,11,73,27
4,11,75,27
4,11,76,1112
4,11,77,145
4,11,78,952
4,11,79,141
4,11,81,81
4,11,83,34
4,11,84,4357
4,11,88,566
4,11,90,1285
4,11,94,1612
4,11,100,4
4,11,101,11
4,11,102,231
4,11,103,179
4,11,104,58
4,11,105,27
4,11,106,36
4,11,107,81
4,11,108,4741
4,11,109,132
4,11,110,336
4,11,111,14
4,11,112,287
4,11,113,17234
4,11,114,3163
4,11,115,41690
4,11,120,122
4,11,122,13
4,11,123,1
4,12,1,75077
4,12,5,35502
4,12,6,69670
4,12,7,5706
4,12,9,32930
4,12,10,55241
4,12,13,98553
4,12,14,154802
4,12,17,199932
4,12,18,112185
4,12,19,139021
4,12,20,62782
4,12,22,35686
4,12,23,19013
4,12,24,35682
4,12,25,2744
4,12,26,6804
4,12,28,3044
4,12,30,1016
4,12,32,678
4,12,33,953
4,12,34,202
4,12,40,218
4,12,41,17
4,12,42,6
4,12,43,34
4,12,44,87
4,12,45,4
4,12,46,18
4,12,47,18
4,12,48,21
4,12,49,16
4,12,50,38
4,12,52,21
4,12,60,12
4,12,61,38
4,12,62,17
4,12,63,12
4,12,66,20
4,12,67,9
4,12,68,38
4,12,69,13
4,12,70,88
4,12,71,123
4,12,72,91
4,12,73,23
4,12,75,17
4,12,76,1144
4,12,77,129
4,12,78,1133
4,12,79,95
4,12,81,46
4,12,83,26
4,12,84,5180
4,12,88,570
4,12,90,1492
4,12,94,1809
4,12,100,5
4,12,101,10
4,12,102,328
4,12,103,152
4,12,104,62
4,12,105,33
4,12,106,30
4,12,107,88
4,12,108,4158
4,12,109,116
4,12,110,430
4,12,111,27
4,12,112,307
4,12,113,17930
4,12,114,2805
4,12,115,39009
4,12,120,139
4,12,122,8
4,12,123,3
4,13,1,73667
4,13,5,37281
4,13,6,70444
4,13,7,5822
4,13,9,33868
4,13,10,54137
4,13,13,99972
4,13,14,147861
4,13,17,188504
4,13,18,109874
4,13,19,132206
4,13,20,61940
4,13,22,36219
4,13,23,19483
4,13,24,34066
4,13,25,3164
4,13,26,7045
4,13,28,3369
4,13,30,1154
4,13,32,666
4,13,33,957
4,13,34,170
4,13,40,321
4,13,41,18
4,13,42,6
4,13,43,28
4,13,44,71
4,13,45,6
4,13,46,15
4,13,47,23
4,13,48,4
4,13,49,7
4,13,50,37
4,13,52,30
4,13,60,12
4,13,61,24
4,13,62,18
4,13,63,24
4,13,66,49
4,13,67,13
4,13,68,28
4,13,69,7
4,13,70,132
4,13,71,109
4,13,72,73
4,13,73,25
4,13,75,25
4,13,76,824
4,13,77,159
4,13,78,1314
4,13,79,109
4,13,81,83
4,13,83,53
4,13,84,5709
4,13,88,702
4,13,90,1705
4,13,94,1728
4,13,100,2
4,13,101,4
4,13,102,331
4,13,103,213
4,13,104,64
4,13,105,40
4,13,106,71
4,13,107,57
4,13,108,3849
4,13,109,110
4,13,110,392
4,13,111,28
